Expiration Date,Policy Number,Effective Date,Policy Term,Customer _ Firm Name,"Customer _ Last name, First name",Company,Company Type,Cust #,First Named Insured's City,First Named Insured's State,Writing Company,Company Underwriter,Policy Notation,Policy Status,Policy Type Short Name,Policy Type,Policy Description,Bill Method,Total Cost,Full Term Premium,Policy Executive,Policy Representative,Policy Broker,Policy Division,Policy Branch,Policy Department,Policy Group,Lines of Business,Customer Contact Name,Customer Contact Residence,Customer Contact Business,Customer Contact E-mail,Customer Contact Cell,Business with Agency,Add'l Policy Exec 1,Add'l Policy Exec 2,Add'l Policy Rep 1,Add'l Policy Rep 2,Policy Sales Center Rep 1,Policy Sales Center Rep 2,Policy Id
10/23/2021,7.50E+13,10/23/2020,10/23/2020 - 10/23/2021,,"Brakus, Taylor","Bashirian, Simonis and Cremin",Insurance,7683,Jacksonville,FL,Mercury Indemnity of America,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2164,2505,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Burgstiner, Michael Scott ",,(904)2153336 Ext:,sburg@bellsouth.net,(904)5456883 Ext:,P,,,,,,,f409ddc7-2806-458a-90a9-baf42d7d4752
10/24/2021,952578003,4/24/2021,04/24/2021 - 10/24/2021,,"Hartmann, Len",Dach-Mosciski,Insurance,25388,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,541,541,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Bott, Mary ",(008)3437580 Ext:,,,(508)2093833 Ext:,P,,,,,,,60f5804b-96c3-4ef6-b49d-7a020e795d94
10/24/2021,15407809,4/24/2021,04/24/2021 - 10/24/2021,,"Krajcik, Tanner",Dach-Mosciski,Insurance,19987,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1611,1611,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Williams, Ligaya ",(867)9186500 Ext:,,LigayaJenkins904@gmail.com,(904)8594264 Ext: Husband,P,,,,,,,5ac09f9d-5d23-4839-9eee-5122f0d5905a
10/24/2021,41268634426,10/24/2020,10/24/2020 - 10/24/2021,,"Turcotte, Cedric","Braun, Bartell and Bergstrom",Insurance,22561,Jacksonville,FL,Universal P&C Ins Co,,Mortgagee Bill,Renewed,HOME,Homeowners,104 West 22nd St,Direct bill,1942,1969,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Perth, Petronia ",,(904)3553407 Ext:,,,P,,,,,,,a75c13fc-f8c3-46eb-b176-4d03947e09b1
10/24/2021,1.33E+13,10/24/2020,10/24/2020 - 10/24/2021,Clarence R James Sr Life Estate,"Koelpin, Clyde","Braun, Bartell and Bergstrom",Insurance,35094,Jacksonville,FL,Universal P&C Ins Co,,,Active,HOME,Homeowners,9976 Jeanette Rd,Direct bill,1119.23,2061,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Scammell, Katie E",,,brydaisy@bellsouth.net,(904)3035523 Ext:,,,,,,,,ed7b470e-ddf8-402d-8e59-8555dd084a62
10/24/2021,6508403,4/24/2021,04/24/2021 - 10/24/2021,,"Donnelly, Alvin",Dach-Mosciski,Insurance,30030,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1279.91,1248,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"HILTON, SARAH F ",(329)3455065 Ext:,(904)0000000 Ext:,,(904)0000000 Ext:,P,,,,,,,51284dc0-fe89-420a-9615-9a48e677d69d
10/24/2021,808225040,4/24/2021,04/24/2021 - 10/24/2021,,"Morar, Nam","Daniel, Nikolaus and Hermann",Insurance,27456,JACKSONVILLE,FL,Stillwater Insurance Group,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1175,1175,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Andrews Jr, Jesse ",,(904)4934710 Ext: Gloria,gandrews@coastlinefcu.org,(904)6356337 Ext: Gloria,P,,,,,,,9b119fea-d3e2-4708-b6ad-ef34db7afd65
10/24/2021,2828842,4/24/2021,04/24/2021 - 10/24/2021,,"Lindgren, Thanh",Dach-Mosciski,Insurance,29410,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,748,748,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Frederick, Steven ",(150)8828660 Ext:,,StevenFrederick@att.net,(904)8614535 Ext: Brother,P,,,,,,,2e11b24f-733c-4b07-a4ab-58c7f02cd588
10/24/2021,2.82E+16,10/24/2020,10/24/2020 - 10/24/2021,,"Thompson, Jerilyn",Boyer-Rath,Insurance,19832,Jacksonville,FL,"Homeowners Choice Managers, Inc.",,Mortgagee Bill,Renewed,HOME,Homeowners,5688 Heckscher Dr 32226,Direct bill,0,1697,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Seymour, Christie ",(643)6372486 Ext:,,,,P,,,,,,,ee496a1d-5295-4f0c-b7e7-9685a421ef37
10/24/2021,89850961674,10/24/2020,10/24/2020 - 10/24/2021,,"Schimmel, Scott","Braun, Bartell and Bergstrom",Insurance,21854,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,DFIRE,Dwelling Fire,5073 Kerle St.,Direct bill,667,694,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Howell, Mike ",(674)3173353 Ext:,,mhowell@bakerdist.com,(904)6136369 Ext:,,,,,,,,ca27e17b-8c07-488d-8a82-855f303b48f8
10/24/2021,5.92E+13,10/24/2020,10/24/2020 - 10/24/2021,,"Homenick, Arlie","Bashirian, Simonis and Cremin",Insurance,33572,Orange Park,FL,Mercury Indemnity of America,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1355,1355,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,goes by Shomari,,,,,P,,,,,,,0da723d8-4ed0-4d48-8fbd-3404017c4b14
10/24/2021,1.34E+11,10/24/2020,10/24/2020 - 10/24/2021,,"Koepp, Lillie",Breitenberg and Sons,Brokerage,34322,Jacksonville,FL,HDI Global Specialty SE,,,Active,HOME,Homeowners,6749 Mopsy Lane Jax FL 32210,Agency bill,1692.5,0,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Lechner, Kathy ",(468)9456463 Ext:,,epictt@aol.com,(904)9100722 Ext:,P,,,,,,,b0080180-9e27-4da3-becc-c5a2325a6f35
10/24/2021,7628963530,10/24/2020,10/24/2020 - 10/24/2021,,"Blanda, Laticia",Thompson-O'Hara,Brokerage,34541,Jacksonville,FL,Lloyds of London,,,Renewed,MHOME,Mobile Homeowners,8898 Quail Roost Trail,Direct bill,0,457.7,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,MHOME,Debbie Brown(mom),,(904)7831140 Ext: Debbie,certifiedcollision@bellsouth.net,(904)8132095 Ext: Debbie,P,,,,,,,94535bd6-dd97-4a44-9ce1-cecf9d8860b5
10/24/2021,8567630733,10/24/2020,10/24/2020 - 10/24/2021,Mt. Zion A.M.E. Church,,Dach-Mosciski,Insurance,35105,Jacksonville,FL,Progressive Express Insurance Co,,,Renewed,AUTOB,Business Auto,,Direct bill,1509,1509,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,AUTOB,Pastor Victor Cole,,,,,C,,,,,,,da0ea239-d6e9-478d-9992-16addd77b0c4
10/25/2021,8.19E+12,10/25/2020,10/25/2020 - 10/25/2021,,"Barton, Robena","Braun, Bartell and Bergstrom",Insurance,34602,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,DFIRE,Dwelling Fire,7516 Wilder Ave (ins),Direct bill,655,682,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Stanley, Jeffrey ",,,accg31@yahoo.com,(904)4519112 Ext:,P,,,,,,,2ae7e25a-e287-4506-aac5-f79f15e0a80f
10/25/2021,171104438,10/25/2020,10/25/2020 - 10/25/2021,,"Reichert, Drucilla",Jenkins-Fay,Insurance,34796,YULEE,FL,ASI Preferred,,,Renewed,HOME,Homeowners,,Direct bill,852,852,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,"Long, Edward W & Faye ",,,fayelong43@gmail.com,(904)5571814 Ext:,P,,,,,,,64444519-a00c-4599-b45e-20bd3467dd1b
10/25/2021,7.41E+11,10/25/2020,10/25/2020 - 10/25/2021,Harry or Rena Vickers Life Estate c/o Bobbie Burch,"Haley, Senaida",Breitenberg and Sons,Brokerage,30706,JACKSONVILLE,FL,Lloyds of London,,,Renewed,DFIRE,Dwelling Fire,1412 Mason Ave,Agency bill,554.3,554.3,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,Bobbie Jean Burch(daughter),,,,,P,,,,,,,679e82f0-6a6a-4c5e-8db4-64da7aeeb163
10/25/2021,95515148061,10/25/2020,10/25/2020 - 10/25/2021,Kynerd Coleman III,"Simonis, Shonna","Schoen, Treutel and Willms",Insurance,34959,VESTAVIA,AL,Wright National Flood Insurance Company,,,Renewed,FLOOD,Flood,4923 E County Hwy 30A #D101,Direct bill,690,690,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,FLOOD,"Coleman, James K & Kimberly ",(483)3337439 Ext:,,kynerd@mac.com,(205)4203263 Ext: Kynerd,P,,,,,,,8117c732-7b64-4e0c-84ad-46689c0f7074
10/25/2021,7064335,4/25/2021,04/25/2021 - 10/25/2021,,"Shields, Rupert",Dach-Mosciski,Insurance,2205,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,723,723,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Fair, Eunice E",,,bunief@aol.com,,P,,,,,,,2df3b0d9-82ba-4577-ab96-a8550d57fe9d
10/25/2021,7.09E+17,10/25/2020,10/25/2020 - 10/25/2021,Tom Brackett,"Hermann, Vasiliki",Boyer-Rath,Insurance,8146,Jacksonville,FL,"Homeowners Choice Managers, Inc.",,,Renewed,HOME,Homeowners,3254 Oak St.,Direct bill,0,0,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,Vanessa Brackett,,,,,P,,,,,,,50d5aa04-659f-4572-a4d1-44b63660fed2
10/25/2021,695413997,4/25/2021,04/25/2021 - 10/25/2021,,"McLaughlin, Keila",Dach-Mosciski,Insurance,35251,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1807.61,1837,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Tucker, Frances L",,,franlyn11@gmail.com,(865)3145836 Ext:,P,,,,,,,b3d79c4e-4bd7-403d-a154-c403f447feb8
10/25/2021,22690194,4/25/2021,04/25/2021 - 10/25/2021,,"Murphy, Ivan",Dach-Mosciski,Insurance,8365,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,481,481,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Glenn Sr, Joseph & Claudette ",(633)9502186 Ext:,(904)2662133 Ext:,,,P,,,,,,,453638fb-7264-4156-bd37-9be7fd3aed78
10/25/2021,83267508,4/25/2021,04/25/2021 - 10/25/2021,,"O'Hara, Marquis",Dach-Mosciski,Insurance,8549,Jax,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,723,723,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Graham, Carolyn ",(165)1831207 Ext:,(904)3321000 Ext:,,,P,,,,,,,a4b50370-0b5a-4a70-acaa-8710267d4b85
10/25/2021,3.06E+11,10/25/2020,10/25/2020 - 10/25/2021,,"Russel, Dirk","Huel, Feil and Skiles",Insurance,32217,Jacksonville,FL,Nationwide Mutual Insurance Company,,,Renewed,HOME,Homeowners,4045 Mizner Cir S,Direct bill,2035.76,2035.76,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,"Campbell, Scott & Alicia ",,,scttcmpbll@comcast.net,(904)5145354 Ext:,P,,,,,,,7c94efda-e91e-4b26-9f55-401ce9cca305
10/25/2021,548479722,4/25/2021,04/25/2021 - 10/25/2021,,"Schaefer, Isaac",Dach-Mosciski,Insurance,30489,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 4/14/20 (App),Direct bill,555,555,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Wilson, Janice ",(121)2733512 Ext:,,,,P,,,,,,,06c1089f-8e35-470c-87be-d332fc0aebe2
10/25/2021,614650634,4/25/2021,04/25/2021 - 10/25/2021,,"Kris, Ione",Dach-Mosciski,Insurance,23208,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1261,1261,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Willane, Bassirou ",,,bassimports@hotmail.com,(904)2336199 Ext:,P,,,,,,,bb121379-3078-474b-bd4c-0e658960a327
10/25/2021,16180657,10/25/2020,10/25/2020 - 10/25/2021,,"Marquardt, Maile",Lehner LLC,Brokerage,33780,Jacksonville,FL,Lloyd's of London,,Mortgagee Bill,Renewed,HOME,Homeowners,5506 Sunny Acres Dr E,Agency bill,1357.55,0,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Hall, Paulette",(363)5784445 Ext:,,phall1125@hotmail.com,,,,,,,,,f6cc2cb7-7416-401f-b92e-80c585930d2e
10/25/2021,405519,10/25/2020,10/25/2020 - 10/25/2021,,"Daniel, Buck",Ortiz Group,Insurance,21827,Jacksonville,FL,Citizen's Property Insurance,,,Renewed,HOME,Homeowners,927 Crestwood St,Direct bill,0,1374,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Grubbs, Judy",(054)5403687 Ext:,,,,P,,,,,,,1230dea8-565d-4359-9268-d8e2d82cc479
10/26/2021,1.35E+15,4/26/2021,04/26/2021 - 10/26/2021,,"Rutherford, Caren",Collins Inc,Insurance,11432,Jackksonville,FL,"MGA Insurance Company, Inc.",,,Active,AUTOP,Private Passenger Auto,,Direct bill,0,0,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Bean, Patrick ",(507)6655263 Ext:,,bean.pat@att.net,,P,,,,,,,480cc95f-a8bd-4df1-aa80-3fcd1a905830
10/26/2021,919850048,10/26/2020,10/26/2020 - 10/26/2021,,"Gerlach, Tammie","Daniel, Nikolaus and Hermann",Insurance,35392,Jacksonville,,Stillwater Insurance Group,,,Active,HOME,Homeowners,2133 Hilltop Blvd,Direct bill,0,0,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Alters, Joan ",,,talters@gtleasing.com,,,,,,,,,d2b5ae02-67f9-4d99-aaea-773881ac740d
10/26/2021,870458222,10/26/2020,10/26/2020 - 10/26/2021,,"McGlynn, Emiko","Daniel, Nikolaus and Hermann",Insurance,34227,JACKSONVILLE,FL,Stillwater Insurance Company,,,Active,HOME,Homeowners,2133 Hilltop Blvd,Direct bill,5310,2567,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,"Alters, Joan S & Timothy ",,(904)3985000 Ext:,talters@gtleasing.com,(904)5663553 Ext:,P,,,,,,,5c594f3b-7659-4be8-be02-85e134e5a1c0
10/26/2021,8131519,10/26/2020,10/26/2020 - 10/26/2021,,"Schumm, Shala",Ortiz Group,Insurance,1561,Jacksonville,FL,Citizen's Property Insurance,,Premium Finance,Renewed,HOME,Homeowners,842 Ontario St (WC45170),Direct bill,1245,1485,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Thomas, Sherita ",,(904)5466237 Ext:,sherita.thomas2.civ@mail.mil,(904)2348855 Ext:,P,,,,,,,f3994cf5-b545-4f41-91f9-ada31f7f594f
10/26/2021,34676596,4/26/2021,04/26/2021 - 10/26/2021,,"Torp, Ute",Dach-Mosciski,Insurance,25385,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1719,1719,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"McMillian, Brett",,,brett.mcmillian@hotmail.com,,P,,,,,,,63ed298a-9839-4b64-82ed-47f46b33a1d0
10/26/2021,64864672264,10/26/2020,10/26/2020 - 10/26/2021,,"Ondricka, Felisa","Torphy, Boyle and Bednar",Brokerage,30447,Jacksonville,FL,Lloyds of London,,,Active,HOME,Homeowners,13342 Galway Ave,Agency bill,2224.85,0,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Walters, Ouida ",(867)3667613 Ext:,,,,,,,,,,,90a5d489-ba98-4186-90d5-c7dfc6ca1d8a
10/26/2021,987613818,10/26/2020,10/26/2020 - 10/26/2021,,"Leannon, Zack","Ullrich, Toy and Schmidt",Insurance,8114,Jacksonville,FL,Heritage Property & Casualty,,,Renewed,HOME,Homeowners,,Direct bill,1199,1226,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Catto, Suzanne ",(420)5322712 Ext:,(904)3893653 Ext:,suzannehcatto@gmail.com,(904)4650404 Ext:,P,,,,,,,7510bfbc-89ee-408a-805a-dcd9e4f07172
10/26/2021,1.85E+13,10/26/2020,10/26/2020 - 10/26/2021,,"Becker, Morgan","Braun, Bartell and Bergstrom",Insurance,5966,Bryceville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,11196 US Highway 301,Direct bill,1428,1455,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Rountree, James ",,(904)3814608 Ext:,,(904)5716254 Ext:,P,,,,,,,e736d7e6-36c5-4a62-b62d-86f30d9b0f6c
10/26/2021,46523977862,10/26/2020,10/26/2020 - 10/26/2021,,"Howe, Estrella",Lind Inc,Insurance,15337,Jacksonville,FL,Integon National,,Sent to co(s),Renewed,AUTOP,Private Passenger Auto,Motorcycle,Direct bill,493,493,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Livengood, Barry & Jennifer ",(186)7119439 Ext:,(904)4651111 Ext:,livengood81@gmail.com,,P,,,,,,,dd404add-664f-4312-8f76-d4995a389407
10/26/2021,656620041,4/26/2021,04/26/2021 - 10/26/2021,,"Kozey, Philip",Dach-Mosciski,Insurance,34327,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,758,758,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Streeter, Johnnie ",(484)6035583 Ext:,,no email,(904)4223414 Ext:,P,,,,,,,c1b9e53d-9bd8-4dba-a31a-c2e3dab470ee
10/27/2021,5485886786,4/27/2021,04/27/2021 - 10/27/2021,,"Lindgren, Sylvie",Lind Inc,Insurance,5501,Jacksonville,FL,Integon Preferred,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,519,519,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Lettow, Paul & Jerri ",(450)1936877 Ext:,,mysticalmermaid90@gmail.com,(904)4872291 Ext: Jerri,P,,,,,,,a278c2f3-02f6-45c6-afe5-e54fc92bf016
10/27/2021,19839865678,4/27/2021,04/27/2021 - 10/27/2021,,"Kohler, Rubi",Lind Inc,Insurance,20831,Jacksonville,FL,Integon Preferred,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1335,1335,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Farnham, Mona L.",(526)8758233 Ext:,,monafarnham@gmail.com,(904)6738659 Ext: Danny,P,,,,,,,e639f2c1-e61f-47b0-b4e6-b472d02b3d67
10/27/2021,9666158,4/27/2021,04/27/2021 - 10/27/2021,,"Macejkovic, Brooks",Dach-Mosciski,Insurance,90,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,PAP,Direct bill,1074,1074,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Fekety, Janice & Daniel ",(046)7626167 Ext:,(904)7147174 Ext:,djfekety@bellsouth.net,,P,,,,,,,e69efa09-0f15-4406-8b6e-054faaf048d0
10/27/2021,7.25E+11,10/27/2020,10/27/2020 - 10/27/2021,,"Satterfield, Hai",Leuschke-Graham,Insurance,27021,Jacksonville,FL,Olympus Insurance Co,,,Renewed,HOME,Homeowners,7906 Congaree Ct N,Direct bill,5685,5685,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Galau, Hkaw ",(824)3539500 Ext:,,,(904)8386955 Ext:,P,,,,,,,82c79d88-df1f-4ffc-95a0-86b85a676cb4
10/27/2021,84014983299,10/27/2020,10/27/2020 - 10/27/2021,,"Boyer, Shelby","Braun, Bartell and Bergstrom",Insurance,24288,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,4930 ARROWSMITH RD,Direct bill,3149,3176,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Blue, Mary Ann",(140)2078163 Ext:,,mabebb100@yahoo.com,(904)4650872 Ext:,P,,,,,,,b311dbb8-c6c4-4a27-94ab-18803c1efea0
10/27/2021,18076028,4/27/2021,04/27/2021 - 10/27/2021,,"Bergnaum, Taylor",Dach-Mosciski,Insurance,29453,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,842,842,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"HATHCOCK, DELORIS ",(194)9372549 Ext:,(904)0000000 Ext:,,(904)0000000 Ext:,P,,,,,,,6bb88cb2-de69-4584-9077-9d84450075d7
10/28/2021,5.12E+15,10/28/2020,10/28/2020 - 10/28/2021,"Accident Lawyers, PA ",,"Huel, Feil and Skiles",Insurance,34328,Orange Park,FL,Allied Insurance Company of America,,,Renewed,AUTOB,Business Auto,,Direct bill,2874,2874,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,AUTOB,John Fagan,,(904)2153000 Ext:,john@johnfagan.com,,C,,,,,,,709de8f0-e8ad-4734-80fe-4eed7d4df3e7
10/28/2021,91224828,4/28/2021,04/28/2021 - 10/28/2021,Bozeman Invest LLC,"Waelchi, Earline",Dach-Mosciski,Insurance,34280,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 4/28/20 (APP),Direct bill,1496,1496,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Bozeman, Steven",,,bozemaninvest@gmail.com,,P,,,,,,,730ba9fe-83cd-4c1b-a139-f345c0fadadf
10/28/2021,1810129752,10/28/2020,10/28/2020 - 10/28/2021,,"Emard, Obdulia",Glover and Sons,Insurance,33975,JACKSONVILLE,FL,Southern Fidelity,,,Renewed,HOME,Homeowners,8516 Brazil Rd,Direct bill,1111,1111,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Aldermon, Gwendolyn and William ",(813)0137038 Ext:,,,(904)7683305 Ext:,,,,,,,,6f023e84-bc99-41f4-8947-c23f200c190c
10/28/2021,60643474539,10/28/2020,10/28/2020 - 10/28/2021,,"Keebler, Lon",Dach-Mosciski,Insurance,22820,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 10/28/2020 (APP),Direct bill,77,77,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,Grace VanHouten(Mail docs to property address also!),,,gvhjax@gmail.com,(904)9108813 Ext: Grace,P,,,,,,,b2da3302-b838-433b-8661-966307aeff4f
10/28/2021,4114820,4/28/2021,04/28/2021 - 10/28/2021,,"Zemlak, Archie",Dach-Mosciski,Insurance,8486,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,4238,4238,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Smith, Robert ",,,,(904)6625243 Ext:,P,,,,,,,4a6f30ef-3a72-4889-af74-071b36a24ba0
10/28/2021,414060364,4/28/2021,04/28/2021 - 10/28/2021,,"Homenick, Renetta",Dach-Mosciski,Insurance,35580,New Smyrna beach,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,UM 5.28.21,Direct bill,875,875,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Agency,Agency,AUTOP,Butch Shorter,,,,,P,,,,,,,c4f50a9d-01e4-4c01-b77b-2ae3f638402b
10/28/2021,44308083,4/28/2021,04/28/2021 - 10/28/2021,,"Haley, Jere",Boehm Group,Insurance,3605,JACKSONVILLE,FL,Safeco Insurance,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1454.16,1444.8,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,Jeff Taylor,,,jdt9399@gmail.com,,P,,,,,,,c9b204e6-051e-4d62-9c45-aafa64f95e95
10/28/2021,91887006,10/28/2020,10/28/2020 - 10/28/2021,"Maid In Pinellas, Inc. DBA: Molly Maid of St Pete/Clearwater","Barton, Carlena","Collins, Reichel and Pollich",Insurance,34997,Clearwater,FL,"Technology Insurance Company, Inc.",,,Renewed,WORK,Workers Compensation,Direct draft pmt,Direct bill,29311,29311,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,WORK,"Staffopoulos, Pete ",,(727)5414663 Ext:,pete.staffopoulos@mollymaid.com,(727)4038909 Ext: Pete,C,,,,,,,8c807e44-0bb2-44db-81d5-308ebafddae3
10/29/2021,2.59E+13,10/29/2020,10/29/2020 - 10/29/2021,McAnnally Carpentry LLC,,"Graham, Herman and Littel",Brokerage,32593,Middleburg,FL,Clear Blue Insurance Company,,,Renewed,CGL,General Liability,,Direct bill,0,0,"Alexander, John","Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,CGL,Pat McAnnally,,,,,C,,,,,,,df5b8637-2198-47e4-965e-245ee740eb18
10/29/2021,78628664,4/29/2021,04/29/2021 - 10/29/2021,,"Bayer, Laverne",Dach-Mosciski,Insurance,3212,Middleburg,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,673,919,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Kendrick, Jessica ",(502)2963308 Ext:,,wpkjak@gmail.com,(904)6999533 Ext:,P,,,,,,,06703a17-d36a-4049-98b0-56e9f204b4cb
